timeperiod,source,target,value
81,1334134288531374082,bend_distract,3
81,1313128625680592896,bend_back,8
81,1313128625680592896,bend_build,6
81,1313128625680592896,bend_bridge,5
81,1313128625680592896,bend_boost,3
81,1313128625680592896,bend_excite,7
81,1313128625680592896,bend_explain,11
81,1313128625680592896,bend_engage,6
81,1313128625680592896,bend_enhance,10
81,1313128625680592896,bend_narrow,7
81,1313128625680592896,bend_neglect,6
81,1313128625680592896,bend_dismay,5
81,1313128625680592896,bend_distort,3
81,1313128625680592896,bend_dismiss,4
81,1313128625680592896,bend_distract,2
81,1141225465241145344,bend_back,93
81,1141225465241145344,bend_build,63
81,1141225465241145344,bend_bridge,29
81,1141225465241145344,bend_boost,7
81,1141225465241145344,bend_excite,68
81,1141225465241145344,bend_explain,43
81,1141225465241145344,bend_engage,120
81,1141225465241145344,bend_enhance,71
81,1141225465241145344,bend_negate,33
81,1141225465241145344,bend_neutralize,9
81,1141225465241145344,bend_narrow,13
81,1141225465241145344,bend_neglect,55
81,1141225465241145344,bend_dismay,79
81,1141225465241145344,bend_distort,13
81,1141225465241145344,bend_dismiss,65
81,1141225465241145344,bend_distract,47
81,1322442481825312768,bend_back,86
81,1322442481825312768,bend_build,42
81,1322442481825312768,bend_bridge,44
81,1322442481825312768,bend_boost,46
81,1322442481825312768,bend_excite,20
81,1322442481825312768,bend_explain,87
81,1322442481825312768,bend_engage,102
81,1322442481825312768,bend_enhance,45
81,1322442481825312768,bend_negate,19
81,1322442481825312768,bend_neutralize,9
81,1322442481825312768,bend_narrow,19
81,1322442481825312768,bend_neglect,49
81,1322442481825312768,bend_dismay,90
81,1322442481825312768,bend_distort,29
81,1322442481825312768,bend_dismiss,13
81,1322442481825312768,bend_distract,11
81,1313350260064878592,bend_back,32
81,1313350260064878592,bend_build,9
81,1313350260064878592,bend_bridge,8
81,1313350260064878592,bend_boost,29
81,1313350260064878592,bend_excite,29
81,1313350260064878592,bend_explain,38
81,1313350260064878592,bend_engage,37
81,1313350260064878592,bend_enhance,5
81,1313350260064878592,bend_negate,2
81,1313350260064878592,bend_neutralize,30
81,1313350260064878592,bend_narrow,4
81,1313350260064878592,bend_neglect,31
81,1313350260064878592,bend_dismay,30
81,1313350260064878592,bend_distort,2
81,1313350260064878592,bend_dismiss,4
81,1313350260064878592,bend_distract,2
82,1334134288531374082,bend_back,13
82,1334134288531374082,bend_build,10
82,1334134288531374082,bend_bridge,10
82,1334134288531374082,bend_boost,9
82,1334134288531374082,bend_excite,6
82,1334134288531374082,bend_explain,13
82,1334134288531374082,bend_engage,7
82,1334134288531374082,bend_enhance,7
82,1334134288531374082,bend_negate,3
82,1334134288531374082,bend_narrow,3
82,1334134288531374082,bend_dismay,3
82,1334134288531374082,bend_dismiss,7
82,1334134288531374082,bend_distract,3
82,1313128625680592896,bend_back,9
82,1313128625680592896,bend_build,7
82,1313128625680592896,bend_bridge,6
82,1313128625680592896,bend_boost,3
82,1313128625680592896,bend_excite,8
82,1313128625680592896,bend_explain,12
82,1313128625680592896,bend_engage,6
82,1313128625680592896,bend_enhance,10
82,1313128625680592896,bend_narrow,7
82,1313128625680592896,bend_neglect,6
82,1313128625680592896,bend_dismay,6
82,1313128625680592896,bend_distort,4
82,1313128625680592896,bend_dismiss,5
82,1313128625680592896,bend_distract,2
82,1141225465241145344,bend_back,94
82,1141225465241145344,bend_build,64
82,1141225465241145344,bend_bridge,31
82,1141225465241145344,bend_boost,7
82,1141225465241145344,bend_excite,69
82,1141225465241145344,bend_explain,44
82,1141225465241145344,bend_engage,122
82,1141225465241145344,bend_enhance,71
82,1141225465241145344,bend_negate,33
82,1141225465241145344,bend_neutralize,9
82,1141225465241145344,bend_narrow,13
82,1141225465241145344,bend_neglect,57
82,1141225465241145344,bend_dismay,79
82,1141225465241145344,bend_distort,13
82,1141225465241145344,bend_dismiss,65
82,1141225465241145344,bend_distract,48
82,1322442481825312768,bend_back,86
82,1322442481825312768,bend_build,42
82,1322442481825312768,bend_bridge,44
82,1322442481825312768,bend_boost,46
82,1322442481825312768,bend_excite,20
82,1322442481825312768,bend_explain,87
82,1322442481825312768,bend_engage,102
82,1322442481825312768,bend_enhance,45
82,1322442481825312768,bend_negate,19
82,1322442481825312768,bend_neutralize,9
82,1322442481825312768,bend_narrow,19
82,1322442481825312768,bend_neglect,49
82,1322442481825312768,bend_dismay,90
82,1322442481825312768,bend_distort,29
82,1322442481825312768,bend_dismiss,13
82,1322442481825312768,bend_distract,11
82,1313350260064878592,bend_back,32
82,1313350260064878592,bend_build,9
82,1313350260064878592,bend_bridge,8
82,1313350260064878592,bend_boost,29
82,1313350260064878592,bend_excite,29
82,1313350260064878592,bend_explain,38
82,1313350260064878592,bend_engage,37
82,1313350260064878592,bend_enhance,5
82,1313350260064878592,bend_negate,2
82,1313350260064878592,bend_neutralize,30
82,1313350260064878592,bend_narrow,4
82,1313350260064878592,bend_neglect,31
82,1313350260064878592,bend_dismay,30
82,1313350260064878592,bend_distort,2
82,1313350260064878592,bend_dismiss,4
82,1313350260064878592,bend_distract,2
83,1334134288531374082,bend_back,13
83,1334134288531374082,bend_build,10
83,1334134288531374082,bend_bridge,10
83,1334134288531374082,bend_boost,9
83,1334134288531374082,bend_excite,6
83,1334134288531374082,bend_explain,13
83,1334134288531374082,bend_engage,7
83,1334134288531374082,bend_enhance,7
83,1334134288531374082,bend_negate,3
83,1334134288531374082,bend_narrow,3
83,1334134288531374082,bend_dismay,3
83,1334134288531374082,bend_dismiss,7
83,1334134288531374082,bend_distract,3
83,1313128625680592896,bend_back,9
83,1313128625680592896,bend_build,7
83,1313128625680592896,bend_bridge,6
83,1313128625680592896,bend_boost,3
83,1313128625680592896,bend_excite,8
83,1313128625680592896,bend_explain,12
83,1313128625680592896,bend_engage,6
83,1313128625680592896,bend_enhance,10
83,1313128625680592896,bend_narrow,7
83,1313128625680592896,bend_neglect,6
83,1313128625680592896,bend_dismay,6
83,1313128625680592896,bend_distort,4
83,1313128625680592896,bend_dismiss,5
83,1313128625680592896,bend_distract,2
83,1141225465241145344,bend_back,94
83,1141225465241145344,bend_build,64
83,1141225465241145344,bend_bridge,31
83,1141225465241145344,bend_boost,8
83,1141225465241145344,bend_excite,70
83,1141225465241145344,bend_explain,45
83,1141225465241145344,bend_engage,123
83,1141225465241145344,bend_enhance,71
83,1141225465241145344,bend_negate,33
83,1141225465241145344,bend_neutralize,9
83,1141225465241145344,bend_narrow,14
83,1141225465241145344,bend_neglect,58
83,1141225465241145344,bend_dismay,79
83,1141225465241145344,bend_distort,13
83,1141225465241145344,bend_dismiss,65
83,1141225465241145344,bend_distract,49
83,1322442481825312768,bend_back,86
83,1322442481825312768,bend_build,42
83,1322442481825312768,bend_bridge,44
83,1322442481825312768,bend_boost,46
83,1322442481825312768,bend_excite,20
83,1322442481825312768,bend_explain,87
83,1322442481825312768,bend_engage,102
83,1322442481825312768,bend_enhance,45
83,1322442481825312768,bend_negate,19
83,1322442481825312768,bend_neutralize,9
83,1322442481825312768,bend_narrow,19
83,1322442481825312768,bend_neglect,49
83,1322442481825312768,bend_dismay,90
83,1322442481825312768,bend_distort,29
83,1322442481825312768,bend_dismiss,13
83,1322442481825312768,bend_distract,11
83,1313350260064878592,bend_back,32
83,1313350260064878592,bend_build,9
83,1313350260064878592,bend_bridge,8
83,1313350260064878592,bend_boost,29
83,1313350260064878592,bend_excite,29
83,1313350260064878592,bend_explain,38
83,1313350260064878592,bend_engage,37
83,1313350260064878592,bend_enhance,5
83,1313350260064878592,bend_negate,2
83,1313350260064878592,bend_neutralize,30
83,1313350260064878592,bend_narrow,4
83,1313350260064878592,bend_neglect,31
83,1313350260064878592,bend_dismay,30
83,1313350260064878592,bend_distort,2
83,1313350260064878592,bend_dismiss,4
83,1313350260064878592,bend_distract,2
84,1334134288531374082,bend_back,13
84,1334134288531374082,bend_build,10
84,1334134288531374082,bend_bridge,10
84,1334134288531374082,bend_boost,9
84,1334134288531374082,bend_excite,6
84,1334134288531374082,bend_explain,13
84,1334134288531374082,bend_engage,7
84,1334134288531374082,bend_enhance,7
84,1334134288531374082,bend_negate,3
84,1334134288531374082,bend_narrow,3
84,1334134288531374082,bend_dismay,3
84,1334134288531374082,bend_dismiss,7
84,1334134288531374082,bend_distract,3
84,1313128625680592896,bend_back,10
84,1313128625680592896,bend_build,8
84,1313128625680592896,bend_bridge,7
84,1313128625680592896,bend_boost,3
84,1313128625680592896,bend_excite,9
84,1313128625680592896,bend_explain,13
84,1313128625680592896,bend_engage,6
84,1313128625680592896,bend_enhance,10
84,1313128625680592896,bend_narrow,7
84,1313128625680592896,bend_neglect,6
84,1313128625680592896,bend_dismay,7
84,1313128625680592896,bend_distort,5
84,1313128625680592896,bend_dismiss,6
84,1313128625680592896,bend_distract,2
84,1141225465241145344,bend_back,94
84,1141225465241145344,bend_build,64
84,1141225465241145344,bend_bridge,31
84,1141225465241145344,bend_boost,8
84,1141225465241145344,bend_excite,70
84,1141225465241145344,bend_explain,45
84,1141225465241145344,bend_engage,123
84,1141225465241145344,bend_enhance,71
84,1141225465241145344,bend_negate,33
84,1141225465241145344,bend_neutralize,9
84,1141225465241145344,bend_narrow,14
84,1141225465241145344,bend_neglect,58
84,1141225465241145344,bend_dismay,79
84,1141225465241145344,bend_distort,13
84,1141225465241145344,bend_dismiss,65
84,1141225465241145344,bend_distract,49
84,1322442481825312768,bend_back,86
84,1322442481825312768,bend_build,42
84,1322442481825312768,bend_bridge,44
84,1322442481825312768,bend_boost,46
84,1322442481825312768,bend_excite,20
84,1322442481825312768,bend_explain,87
84,1322442481825312768,bend_engage,102
84,1322442481825312768,bend_enhance,45
84,1322442481825312768,bend_negate,19
84,1322442481825312768,bend_neutralize,9
84,1322442481825312768,bend_narrow,19
84,1322442481825312768,bend_neglect,49
84,1322442481825312768,bend_dismay,90
84,1322442481825312768,bend_distort,29
84,1322442481825312768,bend_dismiss,13
84,1322442481825312768,bend_distract,11
84,1313350260064878592,bend_back,33
84,1313350260064878592,bend_build,9
84,1313350260064878592,bend_bridge,8
84,1313350260064878592,bend_boost,30
84,1313350260064878592,bend_excite,29
84,1313350260064878592,bend_explain,39
84,1313350260064878592,bend_engage,38
84,1313350260064878592,bend_enhance,5
84,1313350260064878592,bend_negate,3
84,1313350260064878592,bend_neutralize,31
84,1313350260064878592,bend_narrow,4
84,1313350260064878592,bend_neglect,31
84,1313350260064878592,bend_dismay,30
84,1313350260064878592,bend_distort,2
84,1313350260064878592,bend_dismiss,4
84,1313350260064878592,bend_distract,2
85,1334134288531374082,bend_back,13
85,1334134288531374082,bend_build,10
85,1334134288531374082,bend_bridge,10
85,1334134288531374082,bend_boost,9
85,1334134288531374082,bend_excite,6
85,1334134288531374082,bend_explain,13
85,1334134288531374082,bend_engage,7
85,1334134288531374082,bend_enhance,7
85,1334134288531374082,bend_negate,3
85,1334134288531374082,bend_narrow,3
85,1334134288531374082,bend_dismay,3
85,1334134288531374082,bend_dismiss,7
85,1334134288531374082,bend_distract,3
85,1313128625680592896,bend_back,10
85,1313128625680592896,bend_build,8
85,1313128625680592896,bend_bridge,7
85,1313128625680592896,bend_boost,3
85,1313128625680592896,bend_excite,9
85,1313128625680592896,bend_explain,13
85,1313128625680592896,bend_engage,6
85,1313128625680592896,bend_enhance,10
85,1313128625680592896,bend_narrow,7
85,1313128625680592896,bend_neglect,6
85,1313128625680592896,bend_dismay,7
85,1313128625680592896,bend_distort,5
85,1313128625680592896,bend_dismiss,6
85,1313128625680592896,bend_distract,2
85,1141225465241145344,bend_back,94
85,1141225465241145344,bend_build,64
85,1141225465241145344,bend_bridge,31
85,1141225465241145344,bend_boost,8
85,1141225465241145344,bend_excite,70
85,1141225465241145344,bend_explain,45
85,1141225465241145344,bend_engage,123
85,1141225465241145344,bend_enhance,71
85,1141225465241145344,bend_negate,33
85,1141225465241145344,bend_neutralize,9
85,1141225465241145344,bend_narrow,14
85,1141225465241145344,bend_neglect,58
85,1141225465241145344,bend_dismay,79
85,1141225465241145344,bend_distort,13
85,1141225465241145344,bend_dismiss,65
85,1141225465241145344,bend_distract,49
85,1322442481825312768,bend_back,87
85,1322442481825312768,bend_build,42
85,1322442481825312768,bend_bridge,45
85,1322442481825312768,bend_boost,46
85,1322442481825312768,bend_excite,20
85,1322442481825312768,bend_explain,88
85,1322442481825312768,bend_engage,103
85,1322442481825312768,bend_enhance,46
85,1322442481825312768,bend_negate,19
85,1322442481825312768,bend_neutralize,10
85,1322442481825312768,bend_narrow,20
85,1322442481825312768,bend_neglect,50
85,1322442481825312768,bend_dismay,90
85,1322442481825312768,bend_distort,30
85,1322442481825312768,bend_dismiss,13
85,1322442481825312768,bend_distract,11
85,1313350260064878592,bend_back,34
85,1313350260064878592,bend_build,9
85,1313350260064878592,bend_bridge,8
85,1313350260064878592,bend_boost,31
85,1313350260064878592,bend_excite,29
85,1313350260064878592,bend_explain,40
85,1313350260064878592,bend_engage,39
85,1313350260064878592,bend_enhance,5
85,1313350260064878592,bend_negate,4
85,1313350260064878592,bend_neutralize,32
85,1313350260064878592,bend_narrow,4
85,1313350260064878592,bend_neglect,31
85,1313350260064878592,bend_dismay,30
85,1313350260064878592,bend_distort,2
85,1313350260064878592,bend_dismiss,4
85,1313350260064878592,bend_distract,2
86,1334134288531374082,bend_back,13
86,1334134288531374082,bend_build,10
86,1334134288531374082,bend_bridge,10
86,1334134288531374082,bend_boost,9
86,1334134288531374082,bend_excite,6
86,1334134288531374082,bend_explain,13
86,1334134288531374082,bend_engage,7
86,1334134288531374082,bend_enhance,7
86,1334134288531374082,bend_negate,3
86,1334134288531374082,bend_narrow,3
86,1334134288531374082,bend_dismay,3
86,1334134288531374082,bend_dismiss,7
86,1334134288531374082,bend_distract,3
86,1313128625680592896,bend_back,10
86,1313128625680592896,bend_build,8
86,1313128625680592896,bend_bridge,7
86,1313128625680592896,bend_boost,3
86,1313128625680592896,bend_excite,9
86,1313128625680592896,bend_explain,13
86,1313128625680592896,bend_engage,6
86,1313128625680592896,bend_enhance,10
86,1313128625680592896,bend_narrow,7
86,1313128625680592896,bend_neglect,6
86,1313128625680592896,bend_dismay,7
86,1313128625680592896,bend_distort,5
86,1313128625680592896,bend_dismiss,6
86,1313128625680592896,bend_distract,2
86,1141225465241145344,bend_back,94
86,1141225465241145344,bend_build,64
86,1141225465241145344,bend_bridge,31
86,1141225465241145344,bend_boost,8
86,1141225465241145344,bend_excite,70
86,1141225465241145344,bend_explain,45
86,1141225465241145344,bend_engage,123
86,1141225465241145344,bend_enhance,71
86,1141225465241145344,bend_negate,33
86,1141225465241145344,bend_neutralize,9
86,1141225465241145344,bend_narrow,14
86,1141225465241145344,bend_neglect,58
86,1141225465241145344,bend_dismay,79
86,1141225465241145344,bend_distort,13
86,1141225465241145344,bend_dismiss,65
86,1141225465241145344,bend_distract,49
86,1322442481825312768,bend_back,88
86,1322442481825312768,bend_build,42
86,1322442481825312768,bend_bridge,47
86,1322442481825312768,bend_boost,46
86,1322442481825312768,bend_excite,20
86,1322442481825312768,bend_explain,90
86,1322442481825312768,bend_engage,105
86,1322442481825312768,bend_enhance,47
86,1322442481825312768,bend_negate,20
86,1322442481825312768,bend_neutralize,11
86,1322442481825312768,bend_narrow,22
86,1322442481825312768,bend_neglect,51
86,1322442481825312768,bend_dismay,91
86,1322442481825312768,bend_distort,31
86,1322442481825312768,bend_dismiss,14
86,1322442481825312768,bend_distract,11
86,1313350260064878592,bend_back,35
86,1313350260064878592,bend_build,9
86,1313350260064878592,bend_bridge,8
86,1313350260064878592,bend_boost,32
86,1313350260064878592,bend_excite,29
86,1313350260064878592,bend_explain,41
86,1313350260064878592,bend_engage,40
86,1313350260064878592,bend_enhance,5
86,1313350260064878592,bend_negate,5
86,1313350260064878592,bend_neutralize,33
86,1313350260064878592,bend_narrow,4
86,1313350260064878592,bend_neglect,31
86,1313350260064878592,bend_dismay,30
86,1313350260064878592,bend_distort,2
86,1313350260064878592,bend_dismiss,4
86,1313350260064878592,bend_distract,2
87,1334134288531374082,bend_back,13
87,1334134288531374082,bend_build,10
87,1334134288531374082,bend_bridge,10
87,1334134288531374082,bend_boost,9
87,1334134288531374082,bend_excite,6
87,1334134288531374082,bend_explain,13
87,1334134288531374082,bend_engage,7
87,1334134288531374082,bend_enhance,7
87,1334134288531374082,bend_negate,3
87,1334134288531374082,bend_narrow,3
87,1334134288531374082,bend_dismay,3
87,1334134288531374082,bend_dismiss,7
87,1334134288531374082,bend_distract,3
87,1313128625680592896,bend_back,10
87,1313128625680592896,bend_build,8
87,1313128625680592896,bend_bridge,7
87,1313128625680592896,bend_boost,3
87,1313128625680592896,bend_excite,9
87,1313128625680592896,bend_explain,13
87,1313128625680592896,bend_engage,6
87,1313128625680592896,bend_enhance,10
87,1313128625680592896,bend_narrow,7
87,1313128625680592896,bend_neglect,6
87,1313128625680592896,bend_dismay,7
87,1313128625680592896,bend_distort,5
87,1313128625680592896,bend_dismiss,6
87,1313128625680592896,bend_distract,2
87,1141225465241145344,bend_back,95
87,1141225465241145344,bend_build,65
87,1141225465241145344,bend_bridge,31
87,1141225465241145344,bend_boost,8
87,1141225465241145344,bend_excite,70
87,1141225465241145344,bend_explain,45
87,1141225465241145344,bend_engage,124
87,1141225465241145344,bend_enhance,72
87,1141225465241145344,bend_negate,33
87,1141225465241145344,bend_neutralize,10
87,1141225465241145344,bend_narrow,14
87,1141225465241145344,bend_neglect,58
87,1141225465241145344,bend_dismay,80
87,1141225465241145344,bend_distort,13
87,1141225465241145344,bend_dismiss,66
87,1141225465241145344,bend_distract,50
87,1322442481825312768,bend_back,88
87,1322442481825312768,bend_build,42
87,1322442481825312768,bend_bridge,48
87,1322442481825312768,bend_boost,46
87,1322442481825312768,bend_excite,20
87,1322442481825312768,bend_explain,91
87,1322442481825312768,bend_engage,106
87,1322442481825312768,bend_enhance,47
87,1322442481825312768,bend_negate,21
87,1322442481825312768,bend_neutralize,11
87,1322442481825312768,bend_narrow,23
87,1322442481825312768,bend_neglect,51
87,1322442481825312768,bend_dismay,92
87,1322442481825312768,bend_distort,31
87,1322442481825312768,bend_dismiss,15
87,1322442481825312768,bend_distract,11
87,1313350260064878592,bend_back,36
87,1313350260064878592,bend_build,9
87,1313350260064878592,bend_bridge,8
87,1313350260064878592,bend_boost,33
87,1313350260064878592,bend_excite,29
87,1313350260064878592,bend_explain,42
87,1313350260064878592,bend_engage,41
87,1313350260064878592,bend_enhance,5
87,1313350260064878592,bend_negate,6
87,1313350260064878592,bend_neutralize,34
87,1313350260064878592,bend_narrow,4
87,1313350260064878592,bend_neglect,31
87,1313350260064878592,bend_dismay,30
87,1313350260064878592,bend_distort,2
87,1313350260064878592,bend_dismiss,4
87,1313350260064878592,bend_distract,2
88,1334134288531374082,bend_back,13
88,1334134288531374082,bend_build,10
88,1334134288531374082,bend_bridge,10
88,1334134288531374082,bend_boost,9
88,1334134288531374082,bend_excite,6
88,1334134288531374082,bend_explain,13
88,1334134288531374082,bend_engage,7
88,1334134288531374082,bend_enhance,7
88,1334134288531374082,bend_negate,3
88,1334134288531374082,bend_narrow,3
88,1334134288531374082,bend_dismay,3
88,1334134288531374082,bend_dismiss,7
88,1334134288531374082,bend_distract,3
88,1313128625680592896,bend_back,10
88,1313128625680592896,bend_build,8
88,1313128625680592896,bend_bridge,7
88,1313128625680592896,bend_boost,3
88,1313128625680592896,bend_excite,9
88,1313128625680592896,bend_explain,13
88,1313128625680592896,bend_engage,6
88,1313128625680592896,bend_enhance,10
88,1313128625680592896,bend_narrow,7
88,1313128625680592896,bend_neglect,6
88,1313128625680592896,bend_dismay,7
88,1313128625680592896,bend_distort,5
88,1313128625680592896,bend_dismiss,6
88,1313128625680592896,bend_distract,2
88,1141225465241145344,bend_back,96
88,1141225465241145344,bend_build,65
88,1141225465241145344,bend_bridge,32
88,1141225465241145344,bend_boost,8
88,1141225465241145344,bend_excite,71
88,1141225465241145344,bend_explain,46
88,1141225465241145344,bend_engage,125
88,1141225465241145344,bend_enhance,72
88,1141225465241145344,bend_negate,33
88,1141225465241145344,bend_neutralize,10
88,1141225465241145344,bend_narrow,14
88,1141225465241145344,bend_neglect,59
88,1141225465241145344,bend_dismay,80
88,1141225465241145344,bend_distort,13
88,1141225465241145344,bend_dismiss,66
88,1141225465241145344,bend_distract,50
88,1322442481825312768,bend_back,89
88,1322442481825312768,bend_build,42
88,1322442481825312768,bend_bridge,48
88,1322442481825312768,bend_boost,46
88,1322442481825312768,bend_excite,20
88,1322442481825312768,bend_explain,92
88,1322442481825312768,bend_engage,107
88,1322442481825312768,bend_enhance,48
88,1322442481825312768,bend_negate,21
88,1322442481825312768,bend_neutralize,11
88,1322442481825312768,bend_narrow,24
88,1322442481825312768,bend_neglect,51
88,1322442481825312768,bend_dismay,93
88,1322442481825312768,bend_distort,31
88,1322442481825312768,bend_dismiss,15
88,1322442481825312768,bend_distract,11
88,1313350260064878592,bend_back,36
88,1313350260064878592,bend_build,9
88,1313350260064878592,bend_bridge,8
88,1313350260064878592,bend_boost,33
88,1313350260064878592,bend_excite,29
88,1313350260064878592,bend_explain,42
88,1313350260064878592,bend_engage,41
88,1313350260064878592,bend_enhance,5
88,1313350260064878592,bend_negate,6
88,1313350260064878592,bend_neutralize,34
88,1313350260064878592,bend_narrow,4
88,1313350260064878592,bend_neglect,31
88,1313350260064878592,bend_dismay,30
88,1313350260064878592,bend_distort,2
88,1313350260064878592,bend_dismiss,4
88,1313350260064878592,bend_distract,2
89,1334134288531374082,bend_back,13
89,1334134288531374082,bend_build,10
89,1334134288531374082,bend_bridge,10
89,1334134288531374082,bend_boost,9
89,1334134288531374082,bend_excite,6
89,1334134288531374082,bend_explain,13
89,1334134288531374082,bend_engage,7
89,1334134288531374082,bend_enhance,7
89,1334134288531374082,bend_negate,3
89,1334134288531374082,bend_narrow,3
89,1334134288531374082,bend_dismay,3
89,1334134288531374082,bend_dismiss,7
89,1334134288531374082,bend_distract,3
89,1313128625680592896,bend_back,10
89,1313128625680592896,bend_build,8
89,1313128625680592896,bend_bridge,7
89,1313128625680592896,bend_boost,3
89,1313128625680592896,bend_excite,9
89,1313128625680592896,bend_explain,13
89,1313128625680592896,bend_engage,6
89,1313128625680592896,bend_enhance,10
89,1313128625680592896,bend_narrow,7
89,1313128625680592896,bend_neglect,6
89,1313128625680592896,bend_dismay,7
89,1313128625680592896,bend_distort,5
89,1313128625680592896,bend_dismiss,6
89,1313128625680592896,bend_distract,2
89,1141225465241145344,bend_back,98
89,1141225465241145344,bend_build,65
89,1141225465241145344,bend_bridge,33
89,1141225465241145344,bend_boost,8
89,1141225465241145344,bend_excite,72
89,1141225465241145344,bend_explain,48
89,1141225465241145344,bend_engage,126
89,1141225465241145344,bend_enhance,73
89,1141225465241145344,bend_negate,33
89,1141225465241145344,bend_neutralize,11
89,1141225465241145344,bend_narrow,15
89,1141225465241145344,bend_neglect,60
89,1141225465241145344,bend_dismay,80
89,1141225465241145344,bend_distort,13
89,1141225465241145344,bend_dismiss,67
89,1141225465241145344,bend_distract,51
89,1322442481825312768,bend_back,90
89,1322442481825312768,bend_build,42
89,1322442481825312768,bend_bridge,49
89,1322442481825312768,bend_boost,46
89,1322442481825312768,bend_excite,20
89,1322442481825312768,bend_explain,93
89,1322442481825312768,bend_engage,108
89,1322442481825312768,bend_enhance,49
89,1322442481825312768,bend_negate,21
89,1322442481825312768,bend_neutralize,12
89,1322442481825312768,bend_narrow,25
89,1322442481825312768,bend_neglect,52
89,1322442481825312768,bend_dismay,93
89,1322442481825312768,bend_distort,32
89,1322442481825312768,bend_dismiss,15
89,1322442481825312768,bend_distract,11
89,1313350260064878592,bend_back,37
89,1313350260064878592,bend_build,9
89,1313350260064878592,bend_bridge,8
89,1313350260064878592,bend_boost,34
89,1313350260064878592,bend_excite,29
89,1313350260064878592,bend_explain,43
89,1313350260064878592,bend_engage,42
89,1313350260064878592,bend_enhance,5
89,1313350260064878592,bend_negate,7
89,1313350260064878592,bend_neutralize,35
89,1313350260064878592,bend_narrow,4
89,1313350260064878592,bend_neglect,31
89,1313350260064878592,bend_dismay,30
89,1313350260064878592,bend_distort,2
89,1313350260064878592,bend_dismiss,4
89,1313350260064878592,bend_distract,2
90,1334134288531374082,bend_back,13
90,1334134288531374082,bend_build,11
90,1334134288531374082,bend_bridge,11
90,1334134288531374082,bend_boost,10
90,1334134288531374082,bend_excite,6
90,1334134288531374082,bend_explain,13
90,1334134288531374082,bend_engage,8
90,1334134288531374082,bend_enhance,7
90,1334134288531374082,bend_negate,3
90,1334134288531374082,bend_neutralize,1
90,1334134288531374082,bend_narrow,3
90,1334134288531374082,bend_neglect,1
90,1334134288531374082,bend_dismay,3
90,1334134288531374082,bend_distort,1
90,1334134288531374082,bend_dismiss,8
90,1334134288531374082,bend_distract,3
90,1313128625680592896,bend_back,10
90,1313128625680592896,bend_build,8
90,1313128625680592896,bend_bridge,7
90,1313128625680592896,bend_boost,3
90,1313128625680592896,bend_excite,9
90,1313128625680592896,bend_explain,13
90,1313128625680592896,bend_engage,6
90,1313128625680592896,bend_enhance,10
90,1313128625680592896,bend_narrow,7
90,1313128625680592896,bend_neglect,6
90,1313128625680592896,bend_dismay,7
90,1313128625680592896,bend_distort,5
90,1313128625680592896,bend_dismiss,6
90,1313128625680592896,bend_distract,2
90,1141225465241145344,bend_back,99
90,1141225465241145344,bend_build,65
90,1141225465241145344,bend_bridge,34
90,1141225465241145344,bend_boost,8
90,1141225465241145344,bend_excite,73
90,1141225465241145344,bend_explain,49
90,1141225465241145344,bend_engage,127
90,1141225465241145344,bend_enhance,73
90,1141225465241145344,bend_negate,33
90,1141225465241145344,bend_neutralize,11
90,1141225465241145344,bend_narrow,15
90,1141225465241145344,bend_neglect,61
90,1141225465241145344,bend_dismay,80
90,1141225465241145344,bend_distort,13
90,1141225465241145344,bend_dismiss,67
90,1141225465241145344,bend_distract,51
90,1322442481825312768,bend_back,90
90,1322442481825312768,bend_build,42
90,1322442481825312768,bend_bridge,49
90,1322442481825312768,bend_boost,46
90,1322442481825312768,bend_excite,20
90,1322442481825312768,bend_explain,93
90,1322442481825312768,bend_engage,108
90,1322442481825312768,bend_enhance,49
90,1322442481825312768,bend_negate,21
90,1322442481825312768,bend_neutralize,12
90,1322442481825312768,bend_narrow,25
90,1322442481825312768,bend_neglect,52
90,1322442481825312768,bend_dismay,93
90,1322442481825312768,bend_distort,32
90,1322442481825312768,bend_dismiss,15
90,1322442481825312768,bend_distract,11
90,1313350260064878592,bend_back,37
90,1313350260064878592,bend_build,9
90,1313350260064878592,bend_bridge,8
90,1313350260064878592,bend_boost,34
90,1313350260064878592,bend_excite,29
90,1313350260064878592,bend_explain,43
90,1313350260064878592,bend_engage,42
90,1313350260064878592,bend_enhance,5
90,1313350260064878592,bend_negate,7
90,1313350260064878592,bend_neutralize,35
90,1313350260064878592,bend_narrow,4
90,1313350260064878592,bend_neglect,31
90,1313350260064878592,bend_dismay,30
90,1313350260064878592,bend_distort,2
90,1313350260064878592,bend_dismiss,4
90,1313350260064878592,bend_distract,2
91,1334134288531374082,bend_back,13
91,1334134288531374082,bend_build,11
91,1334134288531374082,bend_bridge,12
91,1334134288531374082,bend_boost,10
91,1334134288531374082,bend_excite,7
91,1334134288531374082,bend_explain,14
91,1334134288531374082,bend_engage,9
91,1334134288531374082,bend_enhance,8
91,1334134288531374082,bend_negate,3
91,1334134288531374082,bend_neutralize,1
91,1334134288531374082,bend_narrow,3
91,1334134288531374082,bend_neglect,2
91,1334134288531374082,bend_dismay,3
91,1334134288531374082,bend_distort,1
91,1334134288531374082,bend_dismiss,8
91,1334134288531374082,bend_distract,3
91,1313128625680592896,bend_back,10
91,1313128625680592896,bend_build,8
91,1313128625680592896,bend_bridge,7
